AccountId,AssessmentId,AssessmentVersionId,Score,DisplayScore,Percentage,Percentile,Locale,CreationDate,TotalResponses,CorrectResponses,ReactionTime,BonusAwards,Level,FailedLevels,EarlyResponses,LateResponses,ContentReferenceId,Value,ResourceDescription
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2114,/images/assessments/pyramids/white/01.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2115,/images/assessments/pyramids/white/02.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2116,/images/assessments/pyramids/white/03.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2117,/images/assessments/pyramids/white/04.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2118,/images/assessments/pyramids/white/05.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2119,/images/assessments/pyramids/white/06.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2120,/images/assessments/pyramids/white/07.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2121,/images/assessments/pyramids/white/08.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2122,/images/assessments/pyramids/white/09.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2123,/images/assessments/pyramids/white/10.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2124,/images/assessments/pyramids/white/11.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2125,/images/assessments/pyramids/white/12.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2126,/images/assessments/pyramids/white/13.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2127,/images/assessments/pyramids/white/14.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2128,/images/assessments/pyramids/white/15.png,Precache
694707,11,88,92,700,55.757575757575765,0,es,2025-10-14 10:38:52.348,,,,0.0,,,,,2129,/images/assessments/pyramids/white/16.png,Precache
