theta_true,trial,seed,est,error,abs_error,rmse_contrib,se
1.5,13,1189114621,1.4416591812646309,-0.058340818735369115,0.058340818735369115,0.003403651130713196,0.10624907087916957
1.5,14,753987465,1.041082629329782,-0.4589173706702181,0.4589173706702181,0.21060515310286634,0.1918966499921382
1.5,15,1988492907,1.1178276292648701,-0.3821723707351299,0.3821723707351299,0.14605572095330957,0.17597417438259627
1.5,16,1493675372,1.2880752702636415,-0.21192472973635845,0.21192472973635845,0.04491209107382857,0.13887833011048045
1.5,17,4417036,1.027704502949354,-0.4722954970506461,0.4722954970506461,0.22306303653431686,0.19460919724413472
1.5,18,1745861317,1.6402664682026784,0.1402664682026784,0.1402664682026784,0.019674682102052993,0.0721010899014413
1.5,19,348509396,1.3985204033935872,-0.10147959660641281,0.10147959660641281,0.010298108527400271,0.11501960576805433
1.5,20,1156359066,1.4101937206262387,-0.08980627937376129,0.08980627937376129,0.008065167814958063,0.11260480720366231
1.5,21,1546643016,1.5671921805034765,0.06719218050347653,0.06719218050347653,0.004514789120811771,0.07786438651034638
1.5,22,525771173,1.4231184639962788,-0.07688153600372116,0.07688153600372116,0.005910770578291474,0.10996751033455862
1.5,23,847110421,1.450531313887331,-0.04946868611266897,0.04946868611266897,0.002447150905713768,0.1044914170843679
1.5,24,1942987271,1.4524867418118041,-0.04751325818819585,0.04751325818819585,0.00225750970365816,0.10410525274796976
1.5,25,618068169,1.3761705242353346,-0.12382947576466541,0.12382947576466541,0.015333739068151858,0.11972163606357565
1.5,26,253804661,1.518825831219439,0.018825831219438927,0.018825831219438927,0.00035441192110280135,0.09033891293058226
1.5,27,2067802679,1.3286837522488764,-0.17131624775112364,0.17131624775112364,0.029349256743524375,0.12996379297699398
1.5,28,842297091,1.222575596691581,-0.277424403308419,0.277424403308419,0.07696429955103232,0.153324709909481
1.5,29,566996721,1.3761705242353346,-0.12382947576466541,0.12382947576466541,0.015333739068151858,0.11972163606357565
1.5,30,1994024536,1.418376424285324,-0.08162357571467593,0.08162357571467593,0.006662408112449435,0.11093062092910594
1.5,31,1533661862,1.418376424285324,-0.08162357571467593,0.08162357571467593,0.006662408112449435,0.11093062092910594
1.5,32,1538117745,1.4722816109128438,-0.02771838908715618,0.02771838908715618,0.0007683090935869789,0.10019637126645782
1.5,33,2070658856,1.4601835542866304,-0.03981644571336962,0.03981644571336962,0.0015853493492457098,0.10258728769445274
1.5,34,166099213,1.5321262013343497,0.032126201334349735,0.032126201334349735,0.0010320928121751746,0.08711574609295883
1.5,35,1638027632,1.5072813149116944,0.00728131491169437,0.00728131491169437,5.301754684326279e-05,0.09295631834150836
1.5,36,1292715630,1.5515955244037416,0.0515955244037416,0.0515955244037416,0.0026620981384970948,0.08202173390548313
1.5,37,1523455040,1.552488062457338,0.05248806245733806,0.05248806245733806,0.002754996700525421,0.08178142353449504
1.5,38,1256052499,1.552488062457338,0.05248806245733806,0.05248806245733806,0.002754996700525421,0.08178142353449504
1.5,39,1553074588,1.4235382254954896,-0.07646177450451042,0.07646177450451042,0.005846402960378599,0.10988250624214163
1.5,40,1555453589,1.2300111316468727,-0.2699888683531273,0.2699888683531273,0.0728939890346023,0.15168864621195455
1.5,41,1729209896,1.5641298424432553,0.06412984244325526,0.06412984244325526,0.004112636691796743,0.0786630042358436
1.5,42,729919297,1.5296015765740438,0.02960157657404383,0.02960157657404383,0.0008762533356689805,0.0877454044157361
1.5,43,582426875,1.367506134878167,-0.13249386512183303,0.13249386512183303,0.017554624294922484,0.12156840049169988
1.5,44,1027945035,1.4414011886974003,-0.058598811302599696,0.058598811302599696,0.0034338206860776857,0.10630035273935698
1.5,45,1345799493,1.491054932162973,-0.008945067837027088,0.008945067837027088,8.001423860901645e-05,0.09640829044542144
1.5,46,723361925,1.4361952252439447,-0.06380477475605528,0.06380477475605528,0.00407104928167095,0.10733766370759919
1.5,47,1724184327,1.5537008779141297,0.0537008779141297,0.0537008779141297,0.0028837842887482626,0.08145462351335062
1.5,48,1519788246,1.3883684927903432,-0.11163150720965676,0.11163150720965676,0.012461593401899649,0.11714345149312397
1.5,49,1907458629,1.2874045509771355,-0.21259544902286454,0.21259544902286454,0.045196824945233395,0.1390261946537954
1.75,0,1349615365,1.730908634833006,-0.019091365166993945,0.019091365166993945,0.00036448022393950977,0.029160349485713347
1.75,1,1945264030,1.7527477162456442,0.002747716245644183,0.002747716245644183,7.549944566576963e-06,0.04802037606626417
1.75,2,924791383,1.5751861186027853,-0.17481388139721465,0.17481388139721465,0.03055989312915943,0.07588233316658993
1.75,3,1941102723,1.64923221499065,-0.10076778500935002,0.10076778500935002,0.010154146495690587,0.07213733417742531
1.75,4,1472853409,1.6500055670388023,-0.0999944329611977,0.0999944329611977,0.009998886623231461,0.07212091286684821
1.75,5,209666987,1.6690282774886336,-0.08097172251136642,0.08097172251136642,0.006556419846457723,0.07033795547614975
1.75,6,651373200,1.812544546558788,0.06254454655878794,0.06254454655878794,0.003911820304244393,0.06551675919776839
1.75,7,808325917,1.764007164188573,0.014007164188573062,0.014007164188573062,0.00019620064860564367,0.056553186823828226
1.75,8,1599128557,1.7140104923896204,-0.035989507610379556,0.035989507610379556,0.001295244658037568,0.04827641614614901
